prodcode,productname,ingredient,bnftext,routeofadministration,dmdcode,therapyevents,bnfchapter,emo,top_cs,tcal,oral_cs,aza,metho,cic,myco,potency,injection,new202007
9877,alclometasone 0.05% cream,alclometasone dipropionate,topical corticosteroids/moderate topical corticosteroids,cutaneous,331777001,15176,13040000/13040300,,1,,,,,,,moderate,,
80132,betnovate rd 0.025% cream (mawdsley-brooks & company ltd),betamethasone valerate,topical corticosteroids/moderate topical corticosteroids,cutaneous,3.73E+16,1,13040000/13040300,,1,,,,,,,moderate,,
1433,betnovate rd 0.025% ointment (glaxosmithkline uk ltd),betamethasone valerate,topical corticosteroids/moderate topical corticosteroids,cutaneous,4.26011E+14,263699,13040000/13040300,,1,,,,,,,moderate,,
3082,synalar 1 in 4 dilution 0.00625% cream (derma uk ltd),fluocinolone acetonide,topical corticosteroids/moderate topical corticosteroids,cutaneous,9.511E+12,39349,13040000/13040300,,1,,,,,,,moderate,,
949,eumovate 0.05% ointment (glaxosmithkline uk ltd),clobetasone butyrate,topical corticosteroids/moderate topical corticosteroids,cutaneous,3.53411E+14,568516,13040000/13040300,,1,,,,,,,moderate,,
10220,hydrocortisone 1% / urea 10% cream,urea/hydrocortisone,topical corticosteroids/moderate topical corticosteroids,cutaneous,331722005,23091,13040000/13040300,1,1,,,,,,,moderate,,
3366,betamethasone valerate 0.025% cream,betamethasone valerate,topical corticosteroids/moderate topical corticosteroids,cutaneous,331820009,329714,13040000/13040300,,1,,,,,,,moderate,,
79498,fludroxycortide 4micrograms/square cm tape 7.5cm (a a h pharmaceuticals ltd),fludroxycortide,topical corticosteroids/moderate topical corticosteroids,cutaneous,3.37E+16,2,13040000/13040300,,1,,,,,,,moderate,,
60189,audavate rd 0.025% cream (auden mckenzie (pharma division) ltd),betamethasone valerate,topical corticosteroids/moderate topical corticosteroids,cutaneous,2.25E+16,4101,13040000/13040300,,1,,,,,,,moderate,,
59985,clobavate 0.05% ointment (auden mckenzie (pharma division) ltd),clobetasone butyrate,topical corticosteroids/moderate topical corticosteroids,cutaneous,2.27E+16,1302,13040000/13040300,,1,,,,,,,moderate,,
1562,clobetasone 0.05% cream,clobetasone butyrate,topical corticosteroids/moderate topical corticosteroids,cutaneous,331880006,1183488,13040000/13040300,,1,,,,,,,moderate,,
76266,fludroxycortide 4micrograms/square cm tape 7.5cm (alliance healthcare (distribution) ltd),fludroxycortide,topical corticosteroids/moderate topical corticosteroids,cutaneous,3.36E+16,1,13040000/13040300,,1,,,,,,,moderate,,
1880,alphaderm 1%/10% cream (alliance pharmaceuticals ltd),urea/hydrocortisone,topical corticosteroids/moderate topical corticosteroids,cutaneous,2.92951E+15,184225,13040000/13040300,1,1,,,,,,,moderate,,
1472,betnovate rd 0.025% cream (glaxosmithkline uk ltd),betamethasone valerate,topical corticosteroids/moderate topical corticosteroids,cutaneous,1.59911E+14,460450,13040000/13040300,,1,,,,,,,moderate,,
7370,fludroxycortide 4micrograms/square cm tape 7.5cm,fludroxycortide,topical corticosteroids/moderate topical corticosteroids,cutaneous,4.74711E+15,19482,13040000/13040300,,1,,,,,,,moderate,,
50485,eumovate 0.05% cream (sigma pharmaceuticals plc),clobetasone butyrate,topical corticosteroids/moderate topical corticosteroids,cutaneous,1.76E+16,70,13040000/13040300,,1,,,,,,,moderate,,
57787,audavate rd 0.025% ointment (auden mckenzie (pharma division) ltd),betamethasone valerate,topical corticosteroids/moderate topical corticosteroids,cutaneous,2.25E+16,1117,13040000/13040300,,1,,,,,,,moderate,,
79499,boots derma care eczema & dermatitis flare-up 0.05% cream (the boots company plc),alclometasone dipropionate,topical corticosteroids/moderate topical corticosteroids,cutaneous,2.06E+16,1,13040000/13040300,,1,,,,,,,moderate,,
10982,fluocinolone acetonide 0.00625% cream,fluocinolone acetonide,topical corticosteroids/moderate topical corticosteroids,cutaneous,331940001,12045,13040000/13040300,,1,,,,,,,moderate,,
63645,generic calmurid hc cream,hydrocortisone/urea/lactic acid,topical corticosteroids/moderate topical corticosteroids/preparations for eczema and psoriasis/preparations for eczema,cutaneous,3.39261E+15,4,13040000/13040300/13050000/13050100,1,1,,,,,,,moderate,,
2116,calmurid hc cream (galderma (uk) ltd),hydrocortisone/urea/lactic acid,topical corticosteroids/moderate topical corticosteroids/preparations for eczema and psoriasis/preparations for eczema,cutaneous,5.36911E+14,84349,13040000/13040300/13050000/13050100,1,1,,,,,,,moderate,,
76808,diprosalic 0.05%/2% scalp application (mawdsley-brooks & company ltd),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.66E+16,1,13040000/13040400,,1,,,,,,,potent,,
54741,diprosalic 0.05%/2% scalp application (lexon (uk) ltd),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.62E+16,0,13040000/13040400,,1,,,,,,,potent,,
64802,beclometasone 0.025% in aqueous cream,beclometasone dipropionate,topical corticosteroids/potent topical corticosteroids,route of administration not applicable,1.61E+16,757,13040000/13040400,1,1,,,,,,,potent,,
4773,fluocinolone acetonide 0.025% gel,fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,331938006,41743,13040000/13040400,,1,,,,,,,potent,,
50183,elocon 0.1% ointment (lexon (uk) ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.62E+16,35,13040000/13040400,,1,,,,,,,potent,,
41886,metosyn 0.05% ointment (derma uk ltd),fluocinonide,topical corticosteroids/potent topical corticosteroids,cutaneous,3.18081E+15,5780,13040000/13040400,,1,,,,,,,potent,,
72490,locoid 0.1% cream (waymade healthcare plc),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.09E+16,601,13040000/13040400,,1,,,,,,,potent,,
9811,locoid crelo 0.1% topical emulsion (astellas pharma ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,4.01921E+15,9175,13040000/13040400,,1,,,,,,,potent,,
2573,betacap 0.1% scalp application (dermal laboratories ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,2.9911E+13,87812,13040000/13040400,,1,,,,,,,potent,,
67268,diprosalic 0.05%/2% scalp application (de pharmaceuticals),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.39E+16,7,13040000/13040400,,1,,,,,,,potent,,
984,betnovate 0.1% scalp application (glaxosmithkline uk ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,7.66211E+14,758191,13040000/13040400,,1,,,,,,,potent,,
6176,diflucortolone 0.1% cream,diflucortolone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,331904003,4800,13040000/13040400,,1,,,,,,,potent,,
77017,betamethasone dipropionate 0.05% ointment 25% / propylene glycol 10% in generic unguentum m cream,betamethasone dipropionate/propylene glycol,topical corticosteroids/potent topical corticosteroids,cutaneous,2.24E+16,3,13040000/13040400,1,1,,,,,,,potent,,
53456,methylprednisolone aceponate 0.1% ointment,methylprednisolone aceponate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.95E+16,2,13040000/13040400,,1,,,,,,,potent,,
68087,diprosalic 0.05%/2% scalp application (sigma pharmaceuticals plc),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.43E+16,1,13040000/13040400,,1,,,,,,,potent,,
68903,beclometasone 0.025% ointment 10% in white soft paraffin,,topical corticosteroids/potent topical corticosteroids,,2.97E+16,23,13040000/13040400,1,1,,,,,,,potent,,
77422,bettamousse 0.1% cutaneous foam (de pharmaceuticals),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.85E+16,59,13040000/13040400,,1,,,,,,,potent,,
78596,elocon 0.1% scalp lotion (de pharmaceuticals),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.39E+16,1,13040000/13040400,,1,,,,,,,potent,,
3192,betamethasone dipropionate 0.05% / salicylic acid 3% ointment,betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,331828002,48064,13040000/13040400,,1,,,,,,,potent,,
67251,elocon 0.1% ointment (sigma pharmaceuticals plc),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.42E+16,238,13040000/13040400,,1,,,,,,,potent,,
2103,hydrocortisone butyrate 0.1% cream,hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,331998009,85337,13040000/13040400,,1,,,,,,,potent,,
1325,diprosalic 0.05%/3% ointment (merck sharp & dohme ltd),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,6.11311E+14,335821,13040000/13040400,,1,,,,,,,potent,,
74625,mometasone 0.1% ointment (a a h pharmaceuticals ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.62E+16,6,13040000/13040400,,1,,,,,,,potent,,
1224,elocon 0.1% ointment (merck sharp & dohme ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.38611E+14,230197,13040000/13040400,,1,,,,,,,potent,,
62153,mometasone 0.1% cream (teva uk ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,2.25E+16,1,13040000/13040400,,1,,,,,,,potent,,
58388,audavate 0.1% ointment (auden mckenzie (pharma division) ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,2.25E+16,4291,13040000/13040400,,1,,,,,,,potent,,
60197,mometasone 0.1% ointment (teva uk ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.66E+16,1,13040000/13040400,,1,,,,,,,potent,,
64321,betamethasone valerate 0.1% ointment (actavis uk ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.55E+16,4,13040000/13040400,,1,,,,,,,potent,,
41767,metosyn fapg 0.05% cream (derma uk ltd),fluocinonide,topical corticosteroids/potent topical corticosteroids,cutaneous,3.18201E+15,3021,13040000/13040400,,1,,,,,,,potent,,
4107,cutivate 0.005% ointment (glaxosmithkline uk ltd),fluticasone propionate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.68791E+15,10233,13040000/13040400,,1,,,,,,,potent,,
3125,beclometasone 0.025% cream,beclometasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,331792000,11666,13040000/13040400,,1,,,,,,,potent,,
1386,synalar 0.025% gel (derma uk ltd),fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,4.27911E+14,115397,13040000/13040400,,1,,,,,,,potent,,
3761,diprosone 0.05% lotion (merck sharp & dohme ltd),betamethasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,4.02371E+15,5775,13040000/13040400,,1,,,,,,,potent,,
1838,elocon 0.1% cream (merck sharp & dohme ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,4.98811E+14,403581,13040000/13040400,,1,,,,,,,potent,,
2102,locoid 0.1% cream (astellas pharma ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.35621E+15,160700,13040000/13040400,,1,,,,,,,potent,,
77590,diprosalic 0.05%/3% ointment (lexon (uk) ltd),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.62E+16,1,13040000/13040400,,1,,,,,,,potent,,
51371,locoid 0.1% scalp lotion (mawdsley-brooks & company ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.65E+16,81,13040000/13040400,,1,,,,,,,potent,,
1022,betnovate 0.1% ointment (glaxosmithkline uk ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,2.91321E+15,691401,13040000/13040400,,1,,,,,,,potent,,
81305,betnovate 0.1% cream (de pharmaceuticals),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.81E+16,0,13040000/13040400,,1,,,,,,,potent,,
1206,betamethasone valerate 0.1% cream,betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,374372000,1244655,13040000/13040400,,1,,,,,,,potent,,
70263,mometasone 0.1% cream (a a h pharmaceuticals ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.92E+16,24,13040000/13040400,,1,,,,,,,potent,,
2639,mometasone 0.1% scalp lotion,mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,332051001,44884,13040000/13040400,,1,,,,,,,potent,,
1914,betamethasone valerate 0.1% ointment,betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,396279000,600515,13040000/13040400,,1,,,,,,,potent,,
55487,betamethasone valerate 0.1% ointment (teva uk ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.10E+16,40,13040000/13040400,,1,,,,,,,potent,,
4281,fluocinonide 0.05% cream,fluocinonide,topical corticosteroids/potent topical corticosteroids,cutaneous,331950000,9016,13040000/13040400,,1,,,,,,,potent,,
1869,diprosone 0.05% ointment (merck sharp & dohme ltd),betamethasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,8.78711E+14,22859,13040000/13040400,,1,,,,,,,potent,,
56295,beclometasone 0.025% in white soft paraffin,beclometasone dipropionate,topical corticosteroids/potent topical corticosteroids,route of administration not applicable,2.21E+16,1,13040000/13040400,1,1,,,,,,,potent,,
49687,"clobetasol 0.5mg / neomycin 5mg / nystatin 100,000units/g cream (essential generics ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/potent topical corticosteroids,cutaneous,1.87E+16,265,13040000/13040400,,1,,,,,,,potent,,
3031,beclometasone 0.025% ointment,beclometasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,331793005,11281,13040000/13040400,,1,,,,,,,potent,,
905,betnovate 0.1% cream (glaxosmithkline uk ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,6.92111E+14,1433328,13040000/13040400,,1,,,,,,,potent,,
7324,betamethasone dipropionate 0.05% scalp lotion,betamethasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,331832008,22597,13040000/13040400,,1,,,,,,,potent,,
49478,betnovate 0.1% cream (mawdsley-brooks & company ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.75E+16,5387,13040000/13040400,,1,,,,,,,potent,,
77375,bettamousse 0.1% cutaneous foam (sigma pharmaceuticals plc),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.43E+16,73,13040000/13040400,,1,,,,,,,potent,,
4405,nerisone 0.1% ointment (meadow laboratories ltd),diflucortolone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.96131E+15,3495,13040000/13040400,,1,,,,,,,potent,,
49208,betnovate 0.1% ointment (mawdsley-brooks & company ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.75E+16,38,13040000/13040400,,1,,,,,,,potent,,
62067,salicylic acid 5% in betamethasone valerate 0.1% ointment,,topical corticosteroids/potent topical corticosteroids,,2.49E+16,1,13040000/13040400,,1,,,,,,,potent,,
49125,elocon 0.1% ointment (de pharmaceuticals),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.39E+16,21,13040000/13040400,,1,,,,,,,potent,,
7753,betamethasone dipropionate 0.05% cream,betamethasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,375668004,32105,13040000/13040400,,1,,,,,,,potent,,
5033,fluticasone 0.05% cream,fluticasone propionate,topical corticosteroids/potent topical corticosteroids,cutaneous,332055005,22034,13040000/13040400,,1,,,,,,,potent,,
77093,locoid 0.1% scalp lotion (lexon (uk) ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.81E+16,1,13040000/13040400,,1,,,,,,,potent,,
52027,diprosalic 0.05%/3% ointment (de pharmaceuticals),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.39E+16,11,13040000/13040400,,1,,,,,,,potent,,
48615,betnovate 0.1% scalp application (mawdsley-brooks & company ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.63E+16,7,13040000/13040400,,1,,,,,,,potent,,
49462,"clobetasol 0.5mg / neomycin 5mg / nystatin 100,000units/g ointment (alliance healthcare (distribution) ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/potent topical corticosteroids,cutaneous,1.94E+16,253,13040000/13040400,,1,,,,,,,potent,,
71185,betnovate 0.1% scalp application (necessity supplies ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.76E+16,2,13040000/13040400,,1,,,,,,,potent,,
1228,nerisone 0.1% oily cream (meadow laboratories ltd),diflucortolone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.22911E+14,44737,13040000/13040400,,1,,,,,,,potent,,
1835,cutivate 0.05% cream (glaxosmithkline uk ltd),fluticasone propionate,topical corticosteroids/potent topical corticosteroids,cutaneous,2.21911E+14,44235,13040000/13040400,,1,,,,,,,potent,,
70304,diprosalic 0.05%/3% ointment (mawdsley-brooks & company ltd),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.66E+16,1,13040000/13040400,,1,,,,,,,potent,,
7820,betamethasone dipropionate 0.05% ointment,betamethasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,375669007,20355,13040000/13040400,,1,,,,,,,potent,,
50488,betnovate 0.1% scalp application (sigma pharmaceuticals plc),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.42E+16,3,13040000/13040400,,1,,,,,,,potent,,
62706,elocon 0.1% cream (lexon (uk) ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.62E+16,10,13040000/13040400,,1,,,,,,,potent,,
5533,fluocinolone acetonide 0.025% cream,fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,331944005,43097,13040000/13040400,,1,,,,,,,potent,,
15918,hydrocortisone 0.1% topical emulsion,hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,331995007,1566,13040000/13040400,,1,,,,,,,potent,,
1850,mometasone 0.1% ointment,mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,332050000,374492,13040000/13040400,,1,,,,,,,potent,,
70976,elocon 0.1% scalp lotion (lexon (uk) ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.62E+16,3,13040000/13040400,,1,,,,,,,potent,,
2831,nerisone 0.1% cream (meadow laboratories ltd),diflucortolone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.83591E+15,13270,13040000/13040400,,1,,,,,,,potent,,
50969,"clobetasol 0.5mg / neomycin 5mg / nystatin 100,000units/g ointment (essential generics ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/potent topical corticosteroids,cutaneous,1.87E+16,191,13040000/13040400,,1,,,,,,,potent,,
1523,fluocinonide 0.05% ointment,fluocinonide,topical corticosteroids/potent topical corticosteroids,cutaneous,331951001,15287,13040000/13040400,,1,,,,,,,potent,,
49936,betnovate 0.1% scalp application (de pharmaceuticals),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.38E+16,32,13040000/13040400,,1,,,,,,,potent,,
4428,locoid 0.1% scalp lotion (astellas pharma ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.77901E+15,40284,13040000/13040400,,1,,,,,,,potent,,
66985,mometasone 0.1% ointment (actavis uk ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,2.15E+16,1,13040000/13040400,,1,,,,,,,potent,,
49852,diprosalic 0.05%/3% ointment (sigma pharmaceuticals plc),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,1.43E+16,2,13040000/13040400,,1,,,,,,,potent,,
4599,hydrocortisone butyrate 0.1% ointment,hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,332000007,13790,13040000/13040400,,1,,,,,,,potent,,
2742,bettamousse 0.1% cutaneous foam (focus pharmaceuticals ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.18641E+15,62499,13040000/13040400,,1,,,,,,,potent,,
7718,fluocinolone acetonide 0.025% ointment,fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,331939003,28685,13040000/13040400,,1,,,,,,,potent,,
3727,diprosone 0.05% cream (merck sharp & dohme ltd),betamethasone dipropionate,topical corticosteroids/potent topical corticosteroids,cutaneous,9.011E+12,49885,13040000/13040400,,1,,,,,,,potent,,
1717,diprosalic 0.05%/2% scalp application (merck sharp & dohme ltd),betamethasone dipropionate/salicylic acid,topical corticosteroids/potent topical corticosteroids,cutaneous,5.31811E+14,234081,13040000/13040400,,1,,,,,,,potent,,
2914,locoid 0.1% ointment (astellas pharma ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,9.11811E+14,34364,13040000/13040400,,1,,,,,,,potent,,
1536,betnovate 0.1% lotion (glaxosmithkline uk ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.74661E+15,31680,13040000/13040400,,1,,,,,,,potent,,
70000,bettamousse 0.1% cutaneous foam (lexon (uk) ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.61E+16,3,13040000/13040400,,1,,,,,,,potent,,
51249,elocon 0.1% ointment (mawdsley-brooks & company ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.66E+16,3,13040000/13040400,,1,,,,,,,potent,,
53502,elocon 0.1% scalp lotion (mawdsley-brooks & company ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.66E+16,1,13040000/13040400,,1,,,,,,,potent,,
48830,"clobetasol 0.5mg / neomycin 5mg / nystatin 100,000units/g cream (alliance healthcare (distribution) ltd)",clobetasol propionate/neomycin sulfate/nystatin,topical corticosteroids/potent topical corticosteroids,cutaneous,1.94E+16,514,13040000/13040400,,1,,,,,,,potent,,
42085,betamethasone valerate 0.1% ointment (a a h pharmaceuticals ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,2.91281E+15,43,13040000/13040400,,1,,,,,,,potent,,
6799,betamethasone 0.1% foam,betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.43191E+15,43343,13040000/13040400,,1,,,,,,,potent,,
1915,mometasone 0.1% cream,mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,332049000,587653,13040000/13040400,,1,,,,,,,potent,,
985,betamethasone valerate 0.1% scalp application,betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,331822001,784240,13040000/13040400,,1,,,,,,,potent,,
10621,diflucortolone 0.1% ointment,diflucortolone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,331906001,1477,13040000/13040400,,1,,,,,,,potent,,
74336,audavate 0.1% cream (accord healthcare ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.56E+16,4153,13040000/13040400,,1,,,,,,,potent,,
3088,betamethasone valerate 0.1% lotion,betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,374014000,20790,13040000/13040400,,1,,,,,,,potent,,
34279,betamethasone valerate 0.1% cream (a a h pharmaceuticals ltd),betamethasone valerate,topical corticosteroids/potent topical corticosteroids,cutaneous,5.89311E+14,603,13040000/13040400,,1,,,,,,,potent,,
41379,synalar 0.025% ointment (derma uk ltd),fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,4.34611E+14,24885,13040000/13040400,,1,,,,,,,potent,,
4117,fluticasone 0.005% ointment,fluticasone propionate,topical corticosteroids/potent topical corticosteroids,cutaneous,332058007,7259,13040000/13040400,,1,,,,,,,potent,,
2853,locoid 0.1% lipocream (astellas pharma ltd),hydrocortisone butyrate,topical corticosteroids/potent topical corticosteroids,cutaneous,3.35701E+15,149861,13040000/13040400,,1,,,,,,,potent,,
41380,synalar 0.025% cream (derma uk ltd),fluocinolone acetonide,topical corticosteroids/potent topical corticosteroids,cutaneous,2.64611E+14,24501,13040000/13040400,,1,,,,,,,potent,,
2638,elocon 0.1% scalp lotion (merck sharp & dohme ltd),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.88811E+14,34670,13040000/13040400,,1,,,,,,,potent,,
66090,elocon 0.1% cream (de pharmaceuticals),mometasone furoate,topical corticosteroids/potent topical corticosteroids,cutaneous,1.39E+16,19,13040000/13040400,,1,,,,,,,potent,,
68374,betamethasone valerate 0.1% ointment 5% in white soft paraffin,betamethasone valerate,topical corticosteroids/potent topical corticosteroids/extemporaneous item,route of administration not applicable,1.52E+16,4,13040000/13040400/50030000,1,1,,,,,,,potent,,
76966,betamethasone valerate 0.1% ointment 33% in white soft paraffin,betamethasone valerate,topical corticosteroids/potent topical corticosteroids/extemporaneous item,route of administration not applicable,1.55E+16,50,13040000/13040400/50030000,1,1,,,,,,,potent,,
77014,betamethasone valerate 0.1% cream 30% in aqueous cream,betamethasone valerate,topical corticosteroids/potent topical corticosteroids/extemporaneous item,route of administration not applicable,1.52E+16,10,13040000/13040400/50030000,1,1,,,,,,,potent,,
76939,betamethasone valerate 0.1% cream 75% in aqueous cream,betamethasone valerate,topical corticosteroids/potent topical corticosteroids/extemporaneous item,route of administration not applicable,1.52E+16,122,13040000/13040400/50030000,1,1,,,,,,,potent,,
38957,xamiol gel (leo pharma),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,1.47E+16,17832,13040000/13050200,,1,,,,,,,,,1
51816,dovobet ointment (sigma pharmaceuticals plc),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,1.79E+16,1,13040000/13050200,,1,,,,,,,,,1
79838,dovobet gel (pilsco ltd),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,3.76E+16,5,13040000/13050200,,1,,,,,,,,,1
43946,dovobet gel (leo pharma),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,1.76E+16,236743,13040000/13050200,,1,,,,,,,,,1
52603,dovobet ointment (de pharmaceuticals),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,1.96E+16,7,13040000/13050200,,1,,,,,,,,,1
6587,calcipotriol 0.005% / betamethasone dipropionate 0.05% ointment,betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,3.43201E+15,227198,13040000/13050200,,1,,,,,,,potent,,1
64439,dovobet gel applicator (leo pharma),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,2.99E+16,3868,13040000/13050200,,1,,,,,,,,,1
38959,calcipotriol 0.005% / betamethasone dipropionate 0.05% gel,calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,1.47E+16,79244,13040000/13050200,,1,,,,,,,potent,,1
67277,dovobet ointment (waymade healthcare plc),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,1.05E+16,981,13040000/13050200,,1,,,,,,,,,1
62138,dovobet gel (waymade healthcare plc),calcipotriol monohydrate/betamethasone dipropionate,topical corticosteroids/preparations for psoriasis,cutaneous,2.45E+16,5,13040000/13050200,,1,,,,,,,,,1
71174,dovobet ointment (lexon (uk) ltd),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,2.00E+16,2,13040000/13050200,,1,,,,,,,,,1
5828,dovobet ointment (leo pharma),betamethasone dipropionate/calcipotriol hydrate,topical corticosteroids/preparations for psoriasis,cutaneous,3.38981E+15,480710,13040000/13050200,,1,,,,,,,,,1
